locationid,day_of_week,hour,norm_value
229,3,10,0.20019875551829644
229,3,11,0.1918687786468434
229,3,12,0.21546411797396509
229,3,13,0.21229945036798573
229,3,14,0.22507905274768822
229,3,15,0.2547887812889707
229,3,16,0.2825767595102926
229,3,17,0.3686660087835834
229,3,18,0.4053784176935122
229,3,19,0.35907948184505906
229,3,20,0.32888979994825
229,3,21,0.33372049769335327
229,3,22,0.30691703471864573
229,3,23,0.21860695823104606
229,4,0,0.14150534146548277
229,4,1,0.0835564454681092
229,4,2,0.0505904403862967
229,4,3,0.030552519510754963
229,4,4,0.023831595519931463
229,4,5,0.030027923214862293
229,4,6,0.05923539636419293
229,4,7,0.11478975110545868
229,4,8,0.22463634598828683
229,4,9,0.21567734768304728
229,4,10,0.1865868153714776
229,4,11,0.1844963656389829
229,4,12,0.21354780010906077
229,4,13,0.2249378175534495
229,4,14,0.22942968593298457
229,4,15,0.2618918528512428
229,4,16,0.2941791375429314
229,4,17,0.3475168562836403
229,4,18,0.37438385001181246
229,4,19,0.3549645668253908
229,4,20,0.3160179775502814
229,4,21,0.3074707409842065
229,4,22,0.3081350264109446
229,4,23,0.27229014044639954
229,5,0,0.2237691397411773
229,5,1,0.190028886553431
229,5,2,0.14756356711978338
229,5,3,0.09649281781217041
229,5,4,0.05708249589132569
229,5,5,0.028983038439375348
229,5,6,0.03672844176006184
229,5,7,0.06002216484849104
229,5,8,0.09436810708455402
229,5,9,0.1434314391890261
229,5,10,0.17829935776253125
229,5,11,0.21544643865269036
229,5,12,0.2325289204365475
229,5,13,0.24625115435621245
229,5,14,0.259228110864348
229,5,15,0.2732938112601078
229,5,16,0.2944358934710786
229,5,17,0.32511532981523295
229,5,18,0.3469742981572169
229,5,19,0.3446307201313526
229,5,20,0.3262398210205614
229,5,21,0.30816885914362724
229,5,22,0.32724376894525964
229,5,23,0.3017868670854267
229,6,0,0.24983765074774872
229,6,1,0.20537227014814802
229,6,2,0.15202875726855825
229,6,3,0.10591879851930021
229,6,4,0.06202897744583571
229,6,5,0.03026845555414308
229,6,6,0.033291937989815674
229,6,7,0.04511487837623838
229,6,8,0.06930943890919437
229,6,9,0.10723399246953401
229,6,10,0.15902727089559196
229,6,11,0.19682400071383785
229,6,12,0.23230136192997827
229,6,13,0.23476770012439255
229,6,14,0.243584212996979
229,6,15,0.2539565781186209
229,6,16,0.2689072198648474
229,6,17,0.28716082307607005
229,6,18,0.2989919004488341
229,6,19,0.2677895052828187
229,6,20,0.24307571433041186
229,6,21,0.21514416094646602
229,6,22,0.1790535531095556
229,6,23,0.12271802248760719
230,0,0,0.11014368264088747
230,0,1,0.05575860650337083
230,0,2,0.03392973542213189
230,0,3,0.02506412748191374
230,0,4,0.031614830536104914
230,0,5,0.06358494265738515
230,0,6,0.19377354212960413
230,0,7,0.3084978205954475
230,0,8,0.37956630506631533
230,0,9,0.3222475448382536
230,0,10,0.2621742259870437
230,0,11,0.2671556489059873
230,0,12,0.30402007862717567
230,0,13,0.330197615852535
230,0,14,0.36849109728152923
230,0,15,0.44641245568127097
230,0,16,0.556664795441573
230,0,17,0.6344412620312545
230,0,18,0.6613264008434138
230,0,19,0.4598965823121224
230,0,20,0.35582504225019895
230,0,21,0.34990740383195185
230,0,22,0.28794911938331574
230,0,23,0.19015625581866238
230,1,0,0.12254401251079435
230,1,1,0.05403709854507515
230,1,2,0.03151232999079048
230,1,3,0.021503214849987882
230,1,4,0.03108341262657385
230,1,5,0.07233106844692978
230,1,6,0.22572921236708193
230,1,7,0.36947418448003366
230,1,8,0.47986484537515994
230,1,9,0.39057974631756437
230,1,10,0.30677250118219423
230,1,11,0.29741188009450614
230,1,12,0.32970659640045613
230,1,13,0.36065648050044197
230,1,14,0.4075428008850167
230,1,15,0.48899269756478114
230,1,16,0.6371631282146758
230,1,17,0.7137753838075382
230,1,18,0.7458248220532128
230,1,19,0.5377168565969488
230,1,20,0.37651340611420375
230,1,21,0.4035009493073763
230,1,22,0.33889705162897166
230,1,23,0.21493665859273575
230,2,0,0.13387416532855664
230,2,1,0.05846831228215584
230,2,2,0.033352107855660874
230,2,3,0.023687042727839825
230,2,4,0.03152975429597692
230,2,5,0.07157174685022623
230,2,6,0.22618695072505107
230,2,7,0.36828108713141644
230,2,8,0.47874123198885454
230,2,9,0.3958998463657128
230,2,10,0.3107033885002077
230,2,11,0.32025476326115776
230,2,12,0.39299577326416585
230,2,13,0.4556658985878778
230,2,14,0.41069370664515625
230,2,15,0.4755933847539254
230,2,16,0.6090526781185336
230,2,17,0.6819187578504281
230,2,18,0.7190122845288573
230,2,19,0.5676508733448488
230,2,20,0.37768596820277806
230,2,21,0.38416435194482973
230,2,22,0.35454222750959746
230,2,23,0.23320599805496062
230,3,0,0.1505102173585873
230,3,1,0.07070235401328195
230,3,2,0.04018879232339755
230,3,3,0.02878605343245754
230,3,4,0.033363996819838586
230,3,5,0.06914163340999453
230,3,6,0.21189563956642038
230,3,7,0.3504036100664232
230,3,8,0.44574869360896197
230,3,9,0.38908382904664573
230,3,10,0.3077572045461003
230,3,11,0.3127897902318266
230,3,12,0.3487400237797567
230,3,13,0.38097902087632846
230,3,14,0.41481792960985714
230,3,15,0.49562296390176225
230,3,16,0.6389974584404212
230,3,17,0.7003726919567947
230,3,18,0.7285768819094933
230,3,19,0.5629114634100535
230,3,20,0.3889544587903639
230,3,21,0.3948976205823435
230,3,22,0.3589695327026047
230,3,23,0.24585348657219988
230,4,0,0.17222110944743205
230,4,1,0.08970002644432361
230,4,2,0.053968362903113416
230,4,3,0.03648600436145183
230,4,4,0.03761766358101466
230,4,5,0.06152973775914143
230,4,6,0.1752872800828052
230,4,7,0.2755423920360505
230,4,8,0.34120286506182335
230,4,9,0.3195813085291655
230,4,10,0.2830399280562064
230,4,11,0.30183711608183617
230,4,12,0.34211338924530055
230,4,13,0.37241406018078477
230,4,14,0.4191390286490621
230,4,15,0.5120482758935366
230,4,16,0.6117555494435436
230,4,17,0.7070506733440411
230,4,18,0.6425581538114654
230,4,19,0.5474796222033967
230,4,20,0.42046873472549295
230,4,21,0.42421917133112536
230,4,22,0.41207346389337074
230,4,23,0.30636577142789384
230,5,0,0.21958299163182723
230,5,1,0.13286071801645383
230,5,2,0.0936916962375844
230,5,3,0.06803370313532865
230,5,4,0.05213332606504613
230,5,5,0.038611189917266114
230,5,6,0.05298356640780405
230,5,7,0.07402382325406892
230,5,8,0.11370882692211043
230,5,9,0.1711687704079831
230,5,10,0.23223119751111296
230,5,11,0.31041617138339594
230,5,12,0.4098776651221261
230,5,13,0.47650768212999883
230,5,14,0.42278283092495733
230,5,15,0.43330283038308093
230,5,16,0.5194361044750615
230,5,17,0.5247229145934887
230,5,18,0.5122270872648589
230,5,19,0.4985808712793111
230,5,20,0.44074361284003666
230,5,21,0.3874543493497726
230,5,22,0.402489973719843
230,5,23,0.32579381830453336
230,6,0,0.21780121121299625
230,6,1,0.14423037838376612
230,6,2,0.10213740510469675
230,6,3,0.07813742545384618
230,6,4,0.05760273446578326
230,6,5,0.03561044034301261
230,6,6,0.04692079780292768
230,6,7,0.06811307733386618
230,6,8,0.1097807756995691
230,6,9,0.16317177933327137
230,6,10,0.2142147616369589
230,6,11,0.2742107080092975
230,6,12,0.3773686178984566
230,6,13,0.4239344623306025
230,6,14,0.4513574034350312
230,6,15,0.3846110700005125
230,6,16,0.42815947893278017
230,6,17,0.4361603103456834
230,6,18,0.45274260384757437
230,6,19,0.35203442785119676
230,6,20,0.30683136781560605
230,6,21,0.31108172804750645
230,6,22,0.2699796182578063
230,6,23,0.18438712500916896
231,0,0,0.055623865368649154
231,0,1,0.027651369810988414
231,0,2,0.015473834361122056
231,0,3,0.010306832103488546
231,0,4,0.01499436831987141
231,0,5,0.06059084607474515
231,0,6,0.19734734249020564
231,0,7,0.3704939684724244
231,0,8,0.4957305423429355
231,0,9,0.47160973757898944
231,0,10,0.31612160052053107
231,0,11,0.28169105812111833
231,0,12,0.2980138149694969
231,0,13,0.3152454087029028
231,0,14,0.34421266859863914
231,0,15,0.4202308006949696
231,0,16,0.5183632494037664
231,0,17,0.6455290884912217
231,0,18,0.6081392157346045
231,0,19,0.42450394697870397
231,0,20,0.31057280059762454
231,0,21,0.24846549237239188
231,0,22,0.1946660440419131
231,0,23,0.11730362607784592
231,1,0,0.06126187024003325
231,1,1,0.029613147569145275
231,1,2,0.015463855409616357
231,1,3,0.009976519488495492
231,1,4,0.01701929364960658
231,1,5,0.0710033906315386
231,1,6,0.23985414705196847
231,1,7,0.4561624856015545
231,1,8,0.6026803240645943
231,1,9,0.5665165107138515
231,1,10,0.3789440565707672
231,1,11,0.32544559605810613
231,1,12,0.34028196518044884
231,1,13,0.35656032483593914
231,1,14,0.39062688528584033
231,1,15,0.4755796560308814
231,1,16,0.6031708994384776
231,1,17,0.7305427548947359
231,1,18,0.7431014011803877
231,1,19,0.5021948342310089
231,1,20,0.37814531065787016
231,1,21,0.3152614629102712
231,1,22,0.2559715000510986
231,1,23,0.15927627298478259
231,2,0,0.08570948609643256
231,2,1,0.04317658348469609
231,2,2,0.02402869374264897
231,2,3,0.015064181272317751
231,2,4,0.019927296739049572
231,2,5,0.06702263950314294
231,2,6,0.22891778857569928
231,2,7,0.45179314129595555
231,2,8,0.5974051287814425
231,2,9,0.5648802874199637
231,2,10,0.38938080322477303
231,2,11,0.33643002352159246
231,2,12,0.35595319270692793
231,2,13,0.36956211964270147
231,2,14,0.4016480321943105
231,2,15,0.4796278248885171
231,2,16,0.5989771116299741
231,2,17,0.715039359844452
231,2,18,0.738248290585105
231,2,19,0.5209856161314492
231,2,20,0.395129601166504
231,2,21,0.3265459287878254
231,2,22,0.2830247551878339
231,2,23,0.1839675269526796
231,3,0,0.10043862125337581
231,3,1,0.051554867932294815
231,3,2,0.02899303048703267
231,3,3,0.016995834707772536
231,3,4,0.02046677399778587
231,3,5,0.06478147383913953
231,3,6,0.21118926536023683
231,3,7,0.41094964170454307
231,3,8,0.5601727170448605
231,3,9,0.5490574760960268
231,3,10,0.3833521774713872
231,3,11,0.34304754963554346
231,3,12,0.36615929197517855
231,3,13,0.3762277827576782
231,3,14,0.40819107305025387
231,3,15,0.49818043393690215
231,3,16,0.5919597306038421
231,3,17,0.7064653324360025
231,3,18,0.7179681282999517
231,3,19,0.5399330761870796
231,3,20,0.4111582534646251
231,3,21,0.332836707647657
231,3,22,0.30404609180174724
231,3,23,0.22597686508597878
231,4,0,0.14425542455237636
231,4,1,0.0838026562065741
231,4,2,0.050270138013195714
231,4,3,0.02714749504354972
231,4,4,0.022313915629024073
231,4,5,0.05740448242617051
231,4,6,0.17567120569138966
231,4,7,0.3200709180150972
231,4,8,0.439520319855691
231,4,9,0.442089668046049
231,4,10,0.34583601655148805
231,4,11,0.3333472345350128
231,4,12,0.3612976025392099
231,4,13,0.3766429269961532
231,4,14,0.4218672944540587
231,4,15,0.4910358106737482
231,4,16,0.5588661979873364
231,4,17,0.6557428044289172
231,4,18,0.6096726158328167
231,4,19,0.5307163023954111
231,4,20,0.42510294979902635
231,4,21,0.3318620555344063
231,4,22,0.3198762963732512
231,4,23,0.28693377078019056
231,5,0,0.23341391491272534
231,5,1,0.18302717929842954
231,5,2,0.13324265699138219
231,5,3,0.07960032548677728
231,5,4,0.04523915866240361
231,5,5,0.029248640658923405
231,5,6,0.04993255939907759
231,5,7,0.0834404216967155
231,5,8,0.14065288152755867
231,5,9,0.23450922027312546
231,5,10,0.3186504808640984
231,5,11,0.36319093429934896
231,5,12,0.39866029103711803
231,5,13,0.41694381188792645
231,5,14,0.4345011729356741
231,5,15,0.4612828105179779
231,5,16,0.47373925694168756
231,5,17,0.4829806266173351
231,5,18,0.4776709405325212
231,5,19,0.4649232609991003
231,5,20,0.40018069749379187
231,5,21,0.3344303261997988
231,5,22,0.32050170368460035
231,5,23,0.30180107551998453
231,6,0,0.2413596240127498
231,6,1,0.18896688702268996
231,6,2,0.13000899180475667
231,6,3,0.08284486379789073
231,6,4,0.04653264937584039
231,6,5,0.02767530712429653
231,6,6,0.04036572656557394
231,6,7,0.06366516916404324
231,6,8,0.10364716548899032
231,6,9,0.18229989616067355
231,6,10,0.24897650051210315
231,6,11,0.2973283260958509
231,6,12,0.32460281608586744
231,6,13,0.33595243710976996
231,6,14,0.3425686614856856
231,6,15,0.3449443413510881
231,6,16,0.3571708050581034
231,6,17,0.3575474084473491
231,6,18,0.3400586058075096
231,6,19,0.28774754581244566
231,6,20,0.23043325337588685
231,6,21,0.19393487323467792
231,6,22,0.1584645234500615
231,6,23,0.1036724202299982
232,0,0,0.06358975408694695
232,0,1,0.034774878178071573
232,0,2,0.021032883293384676
232,0,3,0.012368759939320031
232,0,4,0.012075545178841567
232,0,5,0.013855250624676175
232,0,6,0.03503166849073461
232,0,7,0.08978881318104137
232,0,8,0.15716406617348597
232,0,9,0.12514132701678432
232,0,10,0.10510157188641137
232,0,11,0.11140447132303803
232,0,12,0.13005001163455646
232,0,13,0.13542873313968037
232,0,14,0.16266958408143864
232,0,15,0.19121300448581002
232,0,16,0.22233497139667555
232,0,17,0.2903271541706506
232,0,18,0.28894406879557333
232,0,19,0.23598822777216047
232,0,20,0.18365403874573888
232,0,21,0.1456735068527332
232,0,22,0.1236577997400674
232,0,23,0.09222514209522947
232,1,0,0.057821348428290203
232,1,1,0.029922160752125008
232,1,2,0.018162949251967694
232,1,3,0.010839740988017921
232,1,4,0.009618908153012114
232,1,5,0.013098745385627955
232,1,6,0.04093226970087451
232,1,7,0.0983353785420564
232,1,8,0.17219309980905156
232,1,9,0.13311417665111433
232,1,10,0.1113064761461836
232,1,11,0.1141179896038289
232,1,12,0.13356172343382122
232,1,13,0.14036362542892009
232,1,14,0.1690088182550694
232,1,15,0.20255652154666154
232,1,16,0.23187729067956028
232,1,17,0.31701388542392805
232,1,18,0.3320548203319399
232,1,19,0.26500253121419604
232,1,20,0.20672700640264938
232,1,21,0.1703119398278038
232,1,22,0.14119753207750002
232,1,23,0.10737259316329073
232,2,0,0.0660354548356535
232,2,1,0.03787448097945648
232,2,2,0.02333973234315614
232,2,3,0.01411793687364459
232,2,4,0.013787477533304896
232,2,5,0.01533545079402686
232,2,6,0.038608078179671046
232,2,7,0.09778163034975959
232,2,8,0.17198988424201625
232,2,9,0.13582626069979017
232,2,10,0.11536168949235506
232,2,11,0.1174382627207027
232,2,12,0.14022677854011045
232,2,13,0.14447741968935873
232,2,14,0.17432931042926392
232,2,15,0.20133878417206233
232,2,16,0.23299804227155468
232,2,17,0.3093645192495102
232,2,18,0.319012155298999
232,2,19,0.26341733230935627
232,2,20,0.21905900789587013
232,2,21,0.17305947516066458
232,2,22,0.15727250799790807
232,2,23,0.12225196807419582
232,3,0,0.07656330071762321
232,3,1,0.042778678450331245
232,3,2,0.02577675516896338
232,3,3,0.017262731122582548
232,3,4,0.015030657726570357
232,3,5,0.014572937169911409
232,3,6,0.03792560957620553
232,3,7,0.09413016269167566
232,3,8,0.17047314640333297
232,3,9,0.13811743250430453
232,3,10,0.11819289660060799
232,3,11,0.12229981228258442
232,3,12,0.14278831362608294
232,3,13,0.14723499789876682
232,3,14,0.17377990339715377
232,3,15,0.20436763807965805
232,3,16,0.23884280589156265
232,3,17,0.3033805029377934
232,3,18,0.3213591443412856
232,3,19,0.274268177748178
232,3,20,0.21997179109014506
232,3,21,0.18569336291326866
232,3,22,0.16792325106732317
232,3,23,0.14201270872731042
232,4,0,0.09652113229280798
232,4,1,0.0599801180005431
232,4,2,0.03845123247447009
232,4,3,0.024659096249415785
232,4,4,0.018837588793802616
232,4,5,0.016199140415610706
232,4,6,0.03923353761355783
232,4,7,0.10079841820483858
232,4,8,0.17643633115507293
232,4,9,0.14034373881327653
232,4,10,0.1263927754541856
232,4,11,0.13627850649812157
232,4,12,0.15733946176465763
232,4,13,0.17006582324106173
232,4,14,0.2032411172913152
232,4,15,0.2297433662625755
232,4,16,0.25826324359891445
232,4,17,0.3030878034781121
232,4,18,0.29955503724392785
232,4,19,0.2666691329987721
232,4,20,0.22744560376446388
232,4,21,0.19719508660220292
232,4,22,0.1905678499925851
232,4,23,0.18153628055054183
232,5,0,0.14607288613570274
232,5,1,0.1182577776148375
232,5,2,0.0941845423275295
232,5,3,0.06691869324476721
232,5,4,0.04591776917436194
232,5,5,0.025802346339596112
232,5,6,0.02742691899691312
232,5,7,0.05125757346619228
232,5,8,0.08267433846378626
232,5,9,0.11936803633541365
232,5,10,0.15520309464639387
232,5,11,0.18900168706557208
232,5,12,0.2103736472554444
232,5,13,0.21585372552102375
232,5,14,0.2228558045013313
232,5,15,0.23820563139996898
232,5,16,0.24266879486461673
232,5,17,0.2481578927686844
232,5,18,0.2564445628442879
232,5,19,0.22535750298613763
232,5,20,0.20806919392189574
232,5,21,0.18832059663727008
232,5,22,0.18618526084436704
232,5,23,0.1797532287754561
232,6,0,0.14895692613836245
232,6,1,0.12560240077621893
232,6,2,0.09488452216390693
232,6,3,0.07003905464210004
232,6,4,0.049580399763658876
232,6,5,0.027347214637693688
232,6,6,0.026552825079323848
232,6,7,0.04755804874409597
232,6,8,0.06896483187748931
232,6,9,0.10198371280164478
232,6,10,0.12608296848152067
232,6,11,0.16091708347057096
232,6,12,0.1781656918794648
232,6,13,0.19375311130600295
232,6,14,0.20321358393153588
232,6,15,0.21364513027712156
232,6,16,0.21783982470822477
232,6,17,0.21758620422583722
232,6,18,0.21012372318075487
232,6,19,0.1801403525670883
232,6,20,0.15465320282139713
232,6,21,0.13617015230244314
232,6,22,0.1217127429129606
232,6,23,0.09641649084679144
233,0,0,0.07657100644141973
233,0,1,0.0386605603496596
233,0,2,0.021061291761444882
233,0,3,0.01260265513643101
233,0,4,0.013908049434383674
233,0,5,0.025703631408525385
233,0,6,0.07061120557236943
233,0,7,0.14441825661616342
233,0,8,0.3191355013791814
233,0,9,0.30405091425717395
233,0,10,0.19958820803054547
233,0,11,0.15633402918422099
233,0,12,0.16501997239672234
233,0,13,0.1739531993798961
233,0,14,0.18179904283848713
233,0,15,0.18797163975591455
233,0,16,0.24481743247800253
233,0,17,0.29441415285432126
233,0,18,0.2720438895439624
233,0,19,0.22104231721620543
233,0,20,0.20700911438199485
233,0,21,0.21482513062130348
233,0,22,0.18593575569653278
233,0,23,0.12338646457919457
233,1,0,0.07722410666092691
233,1,1,0.038609899422314235
233,1,2,0.022506098079252992
233,1,3,0.013152921986756771
233,1,4,0.014351956048383135
233,1,5,0.030053467809754493
233,1,6,0.08053238361854852
233,1,7,0.165404652834596
233,1,8,0.3681949287378859
233,1,9,0.3894610559047238
233,1,10,0.23939880418042583
233,1,11,0.18174467870063962
233,1,12,0.18747656837640617
233,1,13,0.1887903767716902
233,1,14,0.19841172072673816
233,1,15,0.20929182875770183
233,1,16,0.2708278005604998
233,1,17,0.3386157237914849
233,1,18,0.3074109353941926
233,1,19,0.2458023353201183
233,1,20,0.23648833264483843
233,1,21,0.25637081944692375
233,1,22,0.22669805175355076
233,1,23,0.15234320266643245
233,2,0,0.09269034615344499
233,2,1,0.050344842314165784
233,2,2,0.028862410226025998
233,2,3,0.018021568102570117
233,2,4,0.016390352460779013
233,2,5,0.02928147545925581
233,2,6,0.07984248054038451
233,2,7,0.16598762669919326
233,2,8,0.3642077913951078
233,2,9,0.37909148564535194
233,2,10,0.2482444504151666
233,2,11,0.19178588935148186
233,2,12,0.19146006836752782
233,2,13,0.1916344140064533
233,2,14,0.20239927013715717
233,2,15,0.2119006232341327
233,2,16,0.2761233138435056
233,2,17,0.32952472996415744
233,2,18,0.30352172727584253
233,2,19,0.2572151679960904
233,2,20,0.2417266153107305
233,2,21,0.2688295773241905
233,2,22,0.24216609246750354
233,2,23,0.17621683124504287
233,3,0,0.10694047614908944
233,3,1,0.06007075140214018
233,3,2,0.03406017494657385
233,3,3,0.020733647243223168
233,3,4,0.019086042465740458
233,3,5,0.029151852295149404
233,3,6,0.08018198396943868
233,3,7,0.15754846341920078
233,3,8,0.3400487154642421
233,3,9,0.35941337323674005
233,3,10,0.2426569222494436
233,3,11,0.18655529669550322
233,3,12,0.1939687732334622
233,3,13,0.1939386768206467
233,3,14,0.2056054568868886
233,3,15,0.2145966360554032
233,3,16,0.27253774343453707
233,3,17,0.32099346470798285
233,3,18,0.2909730627172491
233,3,19,0.2555517452194629
233,3,20,0.23886554402742644
233,3,21,0.2571298451623989
233,3,22,0.2656413689596723
233,3,23,0.20983464852008585
233,4,0,0.14520817408898373
233,4,1,0.08654191331434162
233,4,2,0.05133083056763965
233,4,3,0.030989095279474698
233,4,4,0.022470048458650693
233,4,5,0.02828104072609524
233,4,6,0.08114958536890245
233,4,7,0.1392604149520424
233,4,8,0.2679527488478103
233,4,9,0.2776003175792712
233,4,10,0.19929736745063376
233,4,11,0.16493066708223234
233,4,12,0.18443144609160894
233,4,13,0.19002956673495183
233,4,14,0.21586759697360536
233,4,15,0.21075955971195165
233,4,16,0.2673118667037693
233,4,17,0.2752517263636795
233,4,18,0.2710614051250317
233,4,19,0.2550010850154852
233,4,20,0.22773628586527878
233,4,21,0.2338278404140985
233,4,22,0.2511559181107802
233,4,23,0.2409107721254357
233,5,0,0.22177814766216822
233,5,1,0.20250046819161344
233,5,2,0.1721269119965529
233,5,3,0.10911348516294851
233,5,4,0.06059963895964871
233,5,5,0.029756152909441145
233,5,6,0.043505946776652475
233,5,7,0.05543388703635989
233,5,8,0.08745653073264162
233,5,9,0.09146690617117605
233,5,10,0.13945089096977406
233,5,11,0.14693349230435065
233,5,12,0.17586597058401338
233,5,13,0.18427888389568473
233,5,14,0.1985743093021171
233,5,15,0.21765249405181258
233,5,16,0.23380063315326657
233,5,17,0.24981792548364554
233,5,18,0.25043291034607984
233,5,19,0.2399793013205648
233,5,20,0.2378283406246273
233,5,21,0.23543679720559257
233,5,22,0.2537904626760971
233,5,23,0.25782058857064283
233,6,0,0.23244888574426695
233,6,1,0.21911730274471378
233,6,2,0.17160987327311356
233,6,3,0.12142341032635459
233,6,4,0.06863064294334592
233,6,5,0.03144406114116417
233,6,6,0.04006286791837193
233,6,7,0.04559909204332217
233,6,8,0.06236589402580443
233,6,9,0.07371469750841445
233,6,10,0.12480403844426259
233,6,11,0.13345496490439693
233,6,12,0.16044408900341461
233,6,13,0.1732183010345359
233,6,14,0.18365679491514428
233,6,15,0.19825855392501765
233,6,16,0.21192345106167013
233,6,17,0.21612107795368948
233,6,18,0.20785196005389656
233,6,19,0.19705712663211442
233,6,20,0.19721500432066413
233,6,21,0.19276452624626506
233,6,22,0.17954688624739973
233,6,23,0.121856963066093
234,0,0,0.06987559341962057
234,0,1,0.03195486678376649
234,0,2,0.01620752080155539
234,0,3,0.009299010701188227
234,0,4,0.01488377289690498
234,0,5,0.05851776070601636
234,0,6,0.15186880480535783
234,0,7,0.32426733681172343
234,0,8,0.6012063333626649
234,0,9,0.5760102178628987
234,0,10,0.4009014573100301
234,0,11,0.3813264400747354
234,0,12,0.42454649741432926
234,0,13,0.4390502844088771
234,0,14,0.5009757456918615
234,0,15,0.5931957877816691
234,0,16,0.6396795285949253
234,0,17,0.7433618625880486
234,0,18,0.7648985672863002
234,0,19,0.6027852559651429
234,0,20,0.4409347040228651
234,0,21,0.33241386435533715
234,0,22,0.23415303071312385
234,0,23,0.1411608884406229
234,1,0,0.07278271913142072
234,1,1,0.02998413313571011
234,1,2,0.0149250751324876
234,1,3,0.009108980681099504
234,1,4,0.015244742240188278
234,1,5,0.07370281825481484
234,1,6,0.19242314016036488
234,1,7,0.40714505399921885
234,1,8,0.7575882069575712
234,1,9,0.7328836976562769
234,1,10,0.4961357095403939
234,1,11,0.44974460503309044
234,1,12,0.49511789088906555
234,1,13,0.49582607333992723
234,1,14,0.5524675264340191
234,1,15,0.6587491810785207
234,1,16,0.7062423735873259
234,1,17,0.8369907869329034
234,1,18,0.8765856231538969
234,1,19,0.713600965160408
234,1,20,0.5299959452190038
234,1,21,0.4107739629286855
234,1,22,0.2943563334940405
234,1,23,0.1733405439206297
234,2,0,0.08883420102606315
234,2,1,0.03928340167387115
234,2,2,0.02035397351626714
234,2,3,0.012189063730804696
234,2,4,0.01850787615310369
234,2,5,0.07345731779608186
234,2,6,0.18554456162160501
234,2,7,0.4049298094656025
234,2,8,0.7565787044335366
234,2,9,0.7437863439654221
234,2,10,0.5307384513201151
234,2,11,0.4824755651623027
234,2,12,0.5306790373411364
234,2,13,0.5301387067806902
234,2,14,0.5829270520132916
234,2,15,0.6667469195545945
234,2,16,0.7111921457221864
234,2,17,0.8313958709195501
234,2,18,0.8619514158722901
234,2,19,0.7214178206481944
234,2,20,0.5522205087531568
234,2,21,0.4276766607967822
234,2,22,0.31701986107806973
234,2,23,0.1987204584033323
234,3,0,0.10063082472936016
234,3,1,0.04717393588969085
234,3,2,0.023840288973592083
234,3,3,0.014137188772406387
234,3,4,0.017320800535248256
234,3,5,0.06796488959305347
234,3,6,0.17617464553099682
234,3,7,0.37527710563810796
234,3,8,0.7149341158530975
234,3,9,0.7190623593257185
234,3,10,0.5172913943125753
234,3,11,0.47106212770158923
234,3,12,0.519318890801266
234,3,13,0.5135131967146813
234,3,14,0.5626583711301965
234,3,15,0.656860317059078
234,3,16,0.6996867868894174
234,3,17,0.8162424919836638
234,3,18,0.8441304284114547
234,3,19,0.7292879726089693
234,3,20,0.5741297223367114
234,3,21,0.4405265246847897
234,3,22,0.3438313070067424
234,3,23,0.24584171404457603
234,4,0,0.14418710867709575
234,4,1,0.07550624010731728
234,4,2,0.04306654129961814
234,4,3,0.022486943022216686
234,4,4,0.022441159757169378
234,4,5,0.0579024817368788
234,4,6,0.14871659039254237
234,4,7,0.2929013711017705
234,4,8,0.5313675803281036
234,4,9,0.5623834815116335
234,4,10,0.46811717037032685
234,4,11,0.4619295825136786
234,4,12,0.5247513898118676
234,4,13,0.5353438344607214
234,4,14,0.598740539184464
234,4,15,0.6738226932226572
234,4,16,0.7070245375595985
234,4,17,0.789758762256612
234,4,18,0.778581362887229
234,4,19,0.6980123728836757
234,4,20,0.5864619899540244
234,4,21,0.4685671618063702
234,4,22,0.4081096464636443
234,4,23,0.3518425674717741
234,5,0,0.2643802605593007
234,5,1,0.18006358299133018
234,5,2,0.1201352942448883
234,5,3,0.06806215315319657
234,5,4,0.04005537798551309
234,5,5,0.029226714190250417
234,5,6,0.050932342071888216
234,5,7,0.09481124111722791
234,5,8,0.20883598194677827
234,5,9,0.32132825831141965
234,5,10,0.4337183703798832
234,5,11,0.5023121006917997
234,5,12,0.5673528974178698
234,5,13,0.5885169838914159
234,5,14,0.5974040891694716
234,5,15,0.6128174514908109
234,5,16,0.6224145416947883
234,5,17,0.6458391462316412
234,5,18,0.6432322643455213
234,5,19,0.6139815799896952
234,5,20,0.5252833739342117
234,5,21,0.43611361492607503
234,5,22,0.3861345986010984
234,5,23,0.34805106690131277
234,6,0,0.26666858493483014
234,6,1,0.18367614937741328
234,6,2,0.11870224743161872
234,6,3,0.07292053023690953
234,6,4,0.04419173468324383
234,6,5,0.025641300695460157
234,6,6,0.037681002398660825
234,6,7,0.06609681529466402
234,6,8,0.12728506876716192
234,6,9,0.21419534240514987
234,6,10,0.31583245807434807
234,6,11,0.40494692329421567
234,6,12,0.45520871051224104
234,6,13,0.466786775976558
234,6,14,0.478547024287731
234,6,15,0.48964689586272997
234,6,16,0.4992115525155337
234,6,17,0.5054051999061725
234,6,18,0.4852519227998344
234,6,19,0.4097190605821591
234,6,20,0.31712478348977285
234,6,21,0.25087947218260676
234,6,22,0.19751125307148945
234,6,23,0.12820651014124756
236,0,0,0.045815823295589954
236,0,1,0.021933929242598713
236,0,2,0.011415938086235589
236,0,3,0.006061350661228219
236,0,4,0.010433984213990614
236,0,5,0.03326121280276209
236,0,6,0.0936143540196172
